Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,total
5533,24/08/20,8:00 AM,Meghalaya,-,-,776,8,1917,0
5534,24/08/20,8:00 AM,Mizoram,-,-,459,0,918,0
5535,24/08/20,8:00 AM,Nagaland,-,-,2294,9,3686,0
5536,24/08/20,8:00 AM,Odisha,-,-,54406,409,78530,0
5537,24/08/20,8:00 AM,Puducherry,-,-,6657,159,10522,0
5538,24/08/20,8:00 AM,Punjab,-,-,26528,1086,41779,0
5539,24/08/20,8:00 AM,Rajasthan,-,-,55324,955,70609,0
5540,24/08/20,8:00 AM,Sikkim,-,-,871,3,1403,0
5541,24/08/20,8:00 AM,Tamil Nadu,-,-,319327,6517,379385,0
5542,24/08/20,8:00 AM,Telengana,-,-,82411,761,106091,0
5543,24/08/20,8:00 AM,Tripura,-,-,6341,73,8902,0
5544,24/08/20,8:00 AM,Uttarakhand,-,-,10480,200,15124,0
5545,24/08/20,8:00 AM,Uttar Pradesh,-,-,135613,2926,187781,0
5546,24/08/20,8:00 AM,West Bengal,-,-,108007,2794,138870,0
5547,25/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2092,35,2904,0
5548,25/08/20,8:00 AM,Andhra Pradesh,-,-,268828,3368,361712,0
5549,25/08/20,8:00 AM,Arunachal Pradesh,-,-,2427,5,3312,0
5550,25/08/20,8:00 AM,Assam,-,-,73090,252,92619,0
5551,25/08/20,8:00 AM,Bihar,-,-,101292,514,123198,0
5552,25/08/20,8:00 AM,Chandigarh,-,-,1646,37,3035,0
5553,25/08/20,8:00 AM,Chhattisgarh,-,-,13424,206,22054,0
5554,25/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1786,2,2181,0
5555,25/08/20,8:00 AM,Delhi,-,-,146588,4313,162527,0
5556,25/08/20,8:00 AM,Goa,-,-,10909,148,14138,0
5557,25/08/20,8:00 AM,Gujarat,-,-,70231,2908,87691,0
5558,25/08/20,8:00 AM,Haryana,-,-,45405,613,55460,0
5559,25/08/20,8:00 AM,Himachal Pradesh,-,-,3584,29,5101,0
5560,25/08/20,8:00 AM,Jammu and Kashmir,-,-,25205,624,33075,0
5561,25/08/20,8:00 AM,Jharkhand,-,-,20870,330,31005,0
5562,25/08/20,8:00 AM,Karnataka,-,-,197625,4810,283665,0
5563,25/08/20,8:00 AM,Kerala,-,-,38883,234,59504,0
5564,25/08/20,8:00 AM,Ladakh,-,-,1517,23,2330,0
5565,25/08/20,8:00 AM,Madhya Pradesh,-,-,41231,1246,54421,0
5566,25/08/20,8:00 AM,Maharashtra,-,-,502490,22465,693398,0
5567,25/08/20,8:00 AM,Manipur,-,-,3714,22,5362,0
5568,25/08/20,8:00 AM,Meghalaya,-,-,789,8,1976,0
5569,25/08/20,8:00 AM,Mizoram,-,-,461,0,953,0
5570,25/08/20,8:00 AM,Nagaland,-,-,2396,9,3714,0
5571,25/08/20,8:00 AM,Odisha,-,-,56925,419,81479,0
5572,25/08/20,8:00 AM,Puducherry,-,-,6942,164,10859,0
5573,25/08/20,8:00 AM,Punjab,-,-,28357,1129,43284,0
5574,25/08/20,8:00 AM,Rajasthan,-,-,56600,967,71955,0
5575,25/08/20,8:00 AM,Sikkim,-,-,934,3,1446,0
5576,25/08/20,8:00 AM,Tamil Nadu,-,-,325456,6614,385352,0
5577,25/08/20,8:00 AM,Telengana,-,-,84163,770,108670,0
5578,25/08/20,8:00 AM,Tripura,-,-,6414,78,9195,0
5579,25/08/20,8:00 AM,Uttarakhand,-,-,10912,207,15529,0
5580,25/08/20,8:00 AM,Uttar Pradesh,-,-,140107,2987,192382,0
5581,25/08/20,8:00 AM,West Bengal,-,-,111292,2851,141837,0
5582,26/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2231,37,2945,0
5583,26/08/20,8:00 AM,Andhra Pradesh,-,-,278247,3460,371639,0
5584,26/08/20,8:00 AM,Arunachal Pradesh,-,-,2508,5,3412,0
5585,26/08/20,8:00 AM,Assam,-,-,74814,260,94592,0
5586,26/08/20,8:00 AM,Bihar,-,-,104301,519,124536,0
5587,26/08/20,8:00 AM,Chandigarh,-,-,1713,40,3209,0
5588,26/08/20,8:00 AM,Chhattisgarh,-,-,13732,221,23341,0
5589,26/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1820,2,2203,0
5590,26/08/20,8:00 AM,Delhi,-,-,147743,4330,164071,0
5591,26/08/20,8:00 AM,Goa,-,-,11224,157,14530,0
5592,26/08/20,8:00 AM,Gujarat,-,-,71236,2928,88805,0
5593,26/08/20,8:00 AM,Haryana,-,-,46496,623,56608,0
5594,26/08/20,8:00 AM,Himachal Pradesh,-,-,3748,30,5154,0
5595,26/08/20,8:00 AM,Jammu and Kashmir,-,-,25594,638,33776,0
5596,26/08/20,8:00 AM,Jharkhand,-,-,21388,347,31973,0
5597,26/08/20,8:00 AM,Karnataka,-,-,204439,4958,291826,0
5598,26/08/20,8:00 AM,Kerala,-,-,40339,244,61879,0
5599,26/08/20,8:00 AM,Ladakh,-,-,1549,24,2420,0
5600,26/08/20,8:00 AM,Madhya Pradesh,-,-,42310,1265,55800,0
5601,26/08/20,8:00 AM,Maharashtra,-,-,514790,22794,703823,0
5602,26/08/20,8:00 AM,Manipur,-,-,3812,24,5444,0
5603,26/08/20,8:00 AM,Meghalaya,-,-,832,8,2018,0
5604,26/08/20,8:00 AM,Mizoram,-,-,464,0,967,0
5605,26/08/20,8:00 AM,Nagaland,-,-,2611,9,3752,0
5606,26/08/20,8:00 AM,Odisha,-,-,59470,428,84231,0
5607,26/08/20,8:00 AM,Puducherry,-,-,7273,172,11426,0
5608,26/08/20,8:00 AM,Punjab,-,-,29145,1178,44577,0
5609,26/08/20,8:00 AM,Rajasthan,-,-,58126,980,73325,0
5610,26/08/20,8:00 AM,Sikkim,-,-,1054,3,1475,0
5611,26/08/20,8:00 AM,Tamil Nadu,-,-,332454,6721,391303,0
5612,26/08/20,8:00 AM,Telengana,-,-,85223,780,111688,0
5613,26/08/20,8:00 AM,Tripura,-,-,6574,83,9523,0
5614,26/08/20,8:00 AM,Uttarakhand,-,-,11201,213,16014,0
5615,26/08/20,8:00 AM,Uttar Pradesh,-,-,144754,3059,197388,0
5616,26/08/20,8:00 AM,West Bengal,-,-,114543,2909,144801,0
5617,27/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2309,41,2985,0
5618,27/08/20,8:00 AM,Andhra Pradesh,-,-,286720,3541,382469,0
5619,27/08/20,8:00 AM,Arunachal Pradesh,-,-,2563,5,3555,0
5620,27/08/20,8:00 AM,Assam,-,-,76962,274,96771,0
5621,27/08/20,8:00 AM,Bihar,-,-,106361,530,126714,0
5622,27/08/20,8:00 AM,Chandigarh,-,-,1796,41,3376,0
5623,27/08/20,8:00 AM,Chhattisgarh,-,-,14145,231,24550,0
5624,27/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1862,2,2228,0
5625,27/08/20,8:00 AM,Delhi,-,-,148897,4347,165764,0
5626,27/08/20,8:00 AM,Goa,-,-,11511,165,15027,0
5627,27/08/20,8:00 AM,Gujarat,-,-,72282,2945,89994,0
5628,27/08/20,8:00 AM,Haryana,-,-,47613,634,58005,0
5629,27/08/20,8:00 AM,Himachal Pradesh,-,-,3810,32,5321,0
5630,27/08/20,8:00 AM,Jammu and Kashmir,-,-,26193,657,34480,0
5631,27/08/20,8:00 AM,Jharkhand,-,-,22349,362,33046,0
5632,27/08/20,8:00 AM,Karnataka,-,-,211688,5091,300406,0
5633,27/08/20,8:00 AM,Kerala,-,-,41690,257,64355,0
5634,27/08/20,8:00 AM,Ladakh,-,-,1580,25,2451,0
5635,27/08/20,8:00 AM,Madhya Pradesh,-,-,43246,1282,56864,0
5636,27/08/20,8:00 AM,Maharashtra,-,-,522427,23089,718711,0
5637,27/08/20,8:00 AM,Manipur,-,-,3829,25,5585,0
5638,27/08/20,8:00 AM,Meghalaya,-,-,874,8,2050,0
5639,27/08/20,8:00 AM,Mizoram,-,-,473,0,967,0
5640,27/08/20,8:00 AM,Nagaland,-,-,2611,9,3778,0
5641,27/08/20,8:00 AM,Odisha,-,-,62813,441,87602,0
5642,27/08/20,8:00 AM,Puducherry,-,-,7486,180,11930,0
5643,27/08/20,8:00 AM,Punjab,-,-,30231,1219,46090,0
5644,27/08/20,8:00 AM,Rajasthan,-,-,59579,992,74670,0
5645,27/08/20,8:00 AM,Sikkim,-,-,1076,3,1486,0
5646,27/08/20,8:00 AM,Tamil Nadu,-,-,338060,6839,397261,0
5647,27/08/20,8:00 AM,Telengana,-,-,86095,788,114483,0
5648,27/08/20,8:00 AM,Tripura,-,-,6697,85,9908,0
5649,27/08/20,8:00 AM,Uttarakhand,-,-,11524,219,16549,0
5650,27/08/20,8:00 AM,Uttar Pradesh,-,-,148562,3149,203028,0
5651,27/08/20,8:00 AM,West Bengal,-,-,117857,2964,147775,0
5652,28/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2374,42,3018,0
5653,28/08/20,8:00 AM,Andhra Pradesh,-,-,295248,3633,393090,0
5654,28/08/20,8:00 AM,Arunachal Pradesh,-,-,2621,5,3633,0
5655,28/08/20,8:00 AM,Assam,-,-,79307,278,98807,0
5656,28/08/20,8:00 AM,Bihar,-,-,109175,538,128780,0
5657,28/08/20,8:00 AM,Chandigarh,-,-,1977,43,3564,0
5658,28/08/20,8:00 AM,Chhattisgarh,-,-,14607,245,25988,0
5659,28/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1916,2,2266,0
5660,28/08/20,8:00 AM,Delhi,-,-,150027,4369,167604,0
5661,28/08/20,8:00 AM,Goa,-,-,11867,171,15483,0
5662,28/08/20,8:00 AM,Gujarat,-,-,73475,2962,91179,0
5663,28/08/20,8:00 AM,Haryana,-,-,48690,646,59298,0
5664,28/08/20,8:00 AM,Himachal Pradesh,-,-,4008,33,5501,0
5665,28/08/20,8:00 AM,Jammu and Kashmir,-,-,26721,671,35135,0
5666,28/08/20,8:00 AM,Jharkhand,-,-,22927,373,34396,0
5667,28/08/20,8:00 AM,Karnataka,-,-,219554,5232,309792,0
5668,28/08/20,8:00 AM,Kerala,-,-,43757,267,66761,0
5669,28/08/20,8:00 AM,Ladakh,-,-,1640,27,2492,0
5670,28/08/20,8:00 AM,Madhya Pradesh,-,-,44453,1306,58181,0
5671,28/08/20,8:00 AM,Maharashtra,-,-,531563,23444,733568,0
5672,28/08/20,8:00 AM,Manipur,-,-,3957,25,5725,0
5673,28/08/20,8:00 AM,Meghalaya,-,-,899,8,2129,0
5674,28/08/20,8:00 AM,Mizoram,-,-,500,0,974,0
5675,28/08/20,8:00 AM,Nagaland,-,-,2735,9,3784,0
5676,28/08/20,8:00 AM,Odisha,-,-,65323,448,90986,0
5677,28/08/20,8:00 AM,Puducherry,-,-,7761,190,12434,0
5678,28/08/20,8:00 AM,Punjab,-,-,30972,1256,47836,0
5679,28/08/20,8:00 AM,Rajasthan,-,-,60585,1005,76015,0
5680,28/08/20,8:00 AM,Sikkim,-,-,1151,3,1542,0
5681,28/08/20,8:00 AM,Tamil Nadu,-,-,343930,6948,403242,0
5682,28/08/20,8:00 AM,Telengana,-,-,87675,799,117415,0
5683,28/08/20,8:00 AM,Tripura,-,-,6839,89,10414,0
5684,28/08/20,8:00 AM,Uttarakhand,-,-,11775,228,17277,0
5685,28/08/20,8:00 AM,Uttar Pradesh,-,-,152893,3217,208419,0
5686,28/08/20,8:00 AM,West Bengal,-,-,121046,3017,150772,0
5687,29/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2444,42,3050,0
5688,29/08/20,8:00 AM,Andhra Pradesh,-,-,303711,3714,403616,0
5689,29/08/20,8:00 AM,Arunachal Pradesh,-,-,2709,5,3745,0
5690,29/08/20,8:00 AM,Assam,-,-,81070,286,101367,0
5691,29/08/20,8:00 AM,Bihar,-,-,112452,558,131057,0
5692,29/08/20,8:00 AM,Chandigarh,-,-,2107,45,3724,0
5693,29/08/20,8:00 AM,Chhattisgarh,-,-,15109,251,27233,0
5694,29/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1960,2,2290,0
5695,29/08/20,8:00 AM,Delhi,-,-,151473,4389,169412,0
5696,29/08/20,8:00 AM,Goa,-,-,12296,175,16006,0
5697,29/08/20,8:00 AM,Gujarat,-,-,74525,2976,92452,0
5698,29/08/20,8:00 AM,Haryana,-,-,49710,661,60596,0
5699,29/08/20,8:00 AM,Himachal Pradesh,-,-,4149,33,5637,0
5700,29/08/20,8:00 AM,Jammu and Kashmir,-,-,27372,678,35831,0
5701,29/08/20,8:00 AM,Jharkhand,-,-,23850,381,35321,0
5702,29/08/20,8:00 AM,Karnataka,-,-,227018,5368,318752,0
5703,29/08/20,8:00 AM,Kerala,-,-,45854,274,69304,0
5704,29/08/20,8:00 AM,Ladakh,-,-,1714,28,2540,0
5705,29/08/20,8:00 AM,Madhya Pradesh,-,-,45396,1323,59433,0
5706,29/08/20,8:00 AM,Maharashtra,-,-,543170,23775,747995,0
5707,29/08/20,8:00 AM,Manipur,-,-,4057,27,5843,0
5708,29/08/20,8:00 AM,Meghalaya,-,-,958,10,2240,0
5709,29/08/20,8:00 AM,Mizoram,-,-,509,0,1003,0
5710,29/08/20,8:00 AM,Nagaland,-,-,2850,9,3805,0
5711,29/08/20,8:00 AM,Odisha,-,-,67826,456,94668,0
5712,29/08/20,8:00 AM,Puducherry,-,-,8080,199,13024,0
5713,29/08/20,8:00 AM,Punjab,-,-,33008,1307,49378,0
5714,29/08/20,8:00 AM,Rajasthan,-,-,62033,1017,77370,0
5715,29/08/20,8:00 AM,Sikkim,-,-,1184,3,1576,0
5716,29/08/20,8:00 AM,Tamil Nadu,-,-,349682,7050,409238,0
5717,29/08/20,8:00 AM,Telengana,-,-,89350,808,120166,0
5718,29/08/20,8:00 AM,Tripura,-,-,7037,94,10857,0
5719,29/08/20,8:00 AM,Uttarakhand,-,-,12124,239,17865,0
5720,29/08/20,8:00 AM,Uttar Pradesh,-,-,157879,3294,213824,0
5721,29/08/20,8:00 AM,West Bengal,-,-,124332,3073,153754,0
5722,30/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2519,44,3081,0
5723,30/08/20,8:00 AM,Andhra Pradesh,-,-,312687,3796,414164,0
5724,30/08/20,8:00 AM,Arunachal Pradesh,-,-,2754,5,3877,0
5725,30/08/20,8:00 AM,Assam,-,-,82510,289,103794,0
5726,30/08/20,8:00 AM,Bihar,-,-,114772,561,133003,0
5727,30/08/20,8:00 AM,Chandigarh,-,-,2248,45,3985,0
5728,30/08/20,8:00 AM,Chhattisgarh,-,-,15818,262,28746,0
5729,30/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1998,2,2306,0
5730,30/08/20,8:00 AM,Delhi,-,-,152922,4404,171366,0
5731,30/08/20,8:00 AM,Goa,-,-,12729,178,16553,0
5732,30/08/20,8:00 AM,Gujarat,-,-,75636,2989,93734,0
5733,30/08/20,8:00 AM,Haryana,-,-,50711,670,61987,0
5734,30/08/20,8:00 AM,Himachal Pradesh,-,-,4308,34,5781,0
5735,30/08/20,8:00 AM,Jammu and Kashmir,-,-,28020,685,36377,0
5736,30/08/20,8:00 AM,Jharkhand,-,-,25103,397,36857,0
5737,30/08/20,8:00 AM,Karnataka,-,-,235128,5483,327076,0
5738,30/08/20,8:00 AM,Kerala,-,-,48079,280,71701,0
5739,30/08/20,8:00 AM,Ladakh,-,-,1745,32,2603,0
5740,30/08/20,8:00 AM,Madhya Pradesh,-,-,46413,1345,60875,0
5741,30/08/20,8:00 AM,Maharashtra,-,-,554711,24103,764281,0
5742,30/08/20,8:00 AM,Manipur,-,-,4186,28,5960,0
5743,30/08/20,8:00 AM,Meghalaya,-,-,1035,10,2283,0
5744,30/08/20,8:00 AM,Mizoram,-,-,584,0,1008,0
5745,30/08/20,8:00 AM,Nagaland,-,-,2917,9,3851,0
5746,30/08/20,8:00 AM,Odisha,-,-,70714,470,97920,0
5747,30/08/20,8:00 AM,Puducherry,-,-,8511,211,13556,0
5748,30/08/20,8:00 AM,Punjab,-,-,34091,1348,50848,0
5749,30/08/20,8:00 AM,Rajasthan,-,-,62971,1030,78777,0
5750,30/08/20,8:00 AM,Sikkim,-,-,1195,3,1602,0
5751,30/08/20,8:00 AM,Tamil Nadu,-,-,355727,7137,415590,0
5752,30/08/20,8:00 AM,Telengana,-,-,90988,818,123090,0
5753,30/08/20,8:00 AM,Tripura,-,-,7232,98,11307,0
5754,30/08/20,8:00 AM,Uttarakhand,-,-,12586,250,18571,0
5755,30/08/20,8:00 AM,Uttar Pradesh,-,-,162741,3356,219457,0
5756,30/08/20,8:00 AM,West Bengal,-,-,127644,3126,156766,0
5757,31/08/20,8:00 AM,Andaman and Nicobar Islands,-,-,2586,45,3104,0
5758,31/08/20,8:00 AM,Andhra Pradesh,-,-,321754,3884,424767,0
5759,31/08/20,8:00 AM,Arunachal Pradesh,-,-,2822,7,4034,0
5760,31/08/20,8:00 AM,Assam,-,-,83927,296,105774,0
5761,31/08/20,8:00 AM,Bihar,-,-,117124,578,135035,0
5762,31/08/20,8:00 AM,Chandigarh,-,-,2296,52,4155,0
5763,31/08/20,8:00 AM,Chhattisgarh,-,-,16303,269,30092,0
5764,31/08/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2042,2,2340,0
5765,31/08/20,8:00 AM,Delhi,-,-,154171,4426,173390,0
5766,31/08/20,8:00 AM,Goa,-,-,13186,183,17004,0
5767,31/08/20,8:00 AM,Gujarat,-,-,76731,3006,95009,0
5768,31/08/20,8:00 AM,Haryana,-,-,51620,682,63282,0
5769,31/08/20,8:00 AM,Himachal Pradesh,-,-,4450,35,5945,0
5770,31/08/20,8:00 AM,Jammu and Kashmir,-,-,28510,694,37163,0
5771,31/08/20,8:00 AM,Jharkhand,-,-,26448,410,38435,0
5772,31/08/20,8:00 AM,Karnataka,-,-,242229,5589,335928,0
5773,31/08/20,8:00 AM,Kerala,-,-,49849,287,73855,0
5774,31/08/20,8:00 AM,Ladakh,-,-,1757,34,2638,0
5775,31/08/20,8:00 AM,Madhya Pradesh,-,-,47467,1374,62433,0
5776,31/08/20,8:00 AM,Maharashtra,-,-,562401,24399,780689,0
5777,31/08/20,8:00 AM,Manipur,-,-,4239,28,6112,0
5778,31/08/20,8:00 AM,Meghalaya,-,-,1049,10,2343,0
5779,31/08/20,8:00 AM,Mizoram,-,-,589,0,1011,0
5780,31/08/20,8:00 AM,Nagaland,-,-,3026,9,3922,0
5781,31/08/20,8:00 AM,Odisha,-,-,73233,482,100934,0
5782,31/08/20,8:00 AM,Puducherry,-,-,8968,221,14127,0
5783,31/08/20,8:00 AM,Punjab,-,-,35747,1404,52526,0
5784,31/08/20,8:00 AM,Rajasthan,-,-,65093,1043,80227,0
5785,31/08/20,8:00 AM,Sikkim,-,-,1220,3,1627,0
5786,31/08/20,8:00 AM,Tamil Nadu,-,-,362133,7231,422085,0
5787,31/08/20,8:00 AM,Telengana,-,-,92837,827,124963,0
5788,31/08/20,8:00 AM,Tripura,-,-,7433,103,11644,0
5789,31/08/20,8:00 AM,Uttarakhand,-,-,13066,257,19235,0
5790,31/08/20,8:00 AM,Uttar Pradesh,-,-,167543,3423,225632,0
5791,31/08/20,8:00 AM,West Bengal,-,-,130952,3176,159785,0
5792,01/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,2647,46,3132,0
5793,01/09/20,8:00 AM,Andhra Pradesh,-,-,330526,3969,434771,0
5794,01/09/20,8:00 AM,Arunachal Pradesh,-,-,2885,7,4112,0
5795,01/09/20,8:00 AM,Assam,-,-,85461,306,109040,0
5796,01/09/20,8:00 AM,Bihar,-,-,119540,582,136457,0
5797,01/09/20,8:00 AM,Chandigarh,-,-,2431,56,4346,0
5798,01/09/20,8:00 AM,Chhattisgarh,-,-,16989,277,31503,0
5799,01/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2081,2,2367,0
5800,01/09/20,8:00 AM,Delhi,-,-,155678,4444,174748,0
5801,01/09/20,8:00 AM,Goa,-,-,13577,192,17418,0
5802,01/09/20,8:00 AM,Gujarat,-,-,77756,3020,96300,0
5803,01/09/20,8:00 AM,Haryana,-,-,52672,689,64732,0
5804,01/09/20,8:00 AM,Himachal Pradesh,-,-,4515,38,6116,0
5805,01/09/20,8:00 AM,Jammu and Kashmir,-,-,29015,703,37698,0
5806,01/09/20,8:00 AM,Jharkhand,-,-,27143,417,41656,0
5807,01/09/20,8:00 AM,Karnataka,-,-,249467,5702,342423,0
5808,01/09/20,8:00 AM,Kerala,-,-,51538,294,75385,0
5809,01/09/20,8:00 AM,Ladakh,-,-,1874,34,2681,0
5810,01/09/20,8:00 AM,Madhya Pradesh,-,-,48657,1394,63965,0
5811,01/09/20,8:00 AM,Maharashtra,-,-,573559,24583,792541,0
5812,01/09/20,8:00 AM,Manipur,-,-,4330,28,6252,0
5813,01/09/20,8:00 AM,Meghalaya,-,-,1162,10,2368,0
5814,01/09/20,8:00 AM,Mizoram,-,-,591,0,1011,0
5815,01/09/20,8:00 AM,Nagaland,-,-,3067,9,3950,0
5816,01/09/20,8:00 AM,Odisha,-,-,77286,492,103536,0
5817,01/09/20,8:00 AM,Puducherry,-,-,9334,228,14411,0
5818,01/09/20,8:00 AM,Punjab,-,-,37027,1453,53992,0
5819,01/09/20,8:00 AM,Rajasthan,-,-,66812,1056,81693,0
5820,01/09/20,8:00 AM,Sikkim,-,-,1225,3,1652,0
5821,01/09/20,8:00 AM,Tamil Nadu,-,-,368141,7322,428041,0
5822,01/09/20,8:00 AM,Telengana,-,-,95162,836,127697,0
5823,01/09/20,8:00 AM,Tripura,-,-,7674,113,12153,0
5824,01/09/20,8:00 AM,Uttarakhand,-,-,13650,269,19827,0
5825,01/09/20,8:00 AM,Uttar Pradesh,-,-,172140,3486,230414,0
5826,01/09/20,8:00 AM,West Bengal,-,-,134270,3228,162778,0
5827,02/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,2714,46,3160,0
5828,02/09/20,8:00 AM,Andhra Pradesh,-,-,339876,4053,445139,0
5829,02/09/20,8:00 AM,Arunachal Pradesh,-,-,2979,7,4212,0
5830,02/09/20,8:00 AM,Assam,-,-,86895,315,111724,0
5831,02/09/20,8:00 AM,Bihar,-,-,121560,621,138349,0
5832,02/09/20,8:00 AM,Chandigarh,-,-,2551,57,4550,0
5833,02/09/20,8:00 AM,Chhattisgarh,-,-,17567,287,33387,0
5834,02/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2122,2,2386,0
5835,02/09/20,8:00 AM,Delhi,-,-,156728,4462,177060,0
5836,02/09/20,8:00 AM,Goa,-,-,13850,194,18006,0
5837,02/09/20,8:00 AM,Gujarat,-,-,78887,3034,97629,0
5838,02/09/20,8:00 AM,Haryana,-,-,53835,706,66426,0
5839,02/09/20,8:00 AM,Himachal Pradesh,-,-,4688,40,6255,0
5840,02/09/20,8:00 AM,Jammu and Kashmir,-,-,29484,717,38223,0
5841,02/09/20,8:00 AM,Jharkhand,-,-,28149,428,43833,0
5842,02/09/20,8:00 AM,Karnataka,-,-,254626,5837,351481,0
5843,02/09/20,8:00 AM,Kerala,-,-,53649,298,76525,0
5844,02/09/20,8:00 AM,Ladakh,-,-,1978,35,2733,0
5845,02/09/20,8:00 AM,Madhya Pradesh,-,-,49992,1426,65490,0
5846,02/09/20,8:00 AM,Maharashtra,-,-,584537,24903,808306,0
5847,02/09/20,8:00 AM,Manipur,-,-,4450,29,6382,0
5848,02/09/20,8:00 AM,Meghalaya,-,-,1235,12,2440,0
5849,02/09/20,8:00 AM,Mizoram,-,-,612,0,1020,0
5850,02/09/20,8:00 AM,Nagaland,-,-,3201,9,4003,0
5851,02/09/20,8:00 AM,Odisha,-,-,80770,503,106561,1
5852,02/09/20,8:00 AM,Puducherry,-,-,9675,240,14766,1
5853,02/09/20,8:00 AM,Punjab,-,-,38147,1512,55508,1
5854,02/09/20,8:00 AM,Rajasthan,-,-,68124,1069,83163,1
5855,02/09/20,8:00 AM,Sikkim,-,-,1237,4,1670,1
5856,02/09/20,8:00 AM,Tamil Nadu,-,-,374172,7418,433969,1
5857,02/09/20,8:00 AM,Telengana,-,-,97402,846,130589,1
5858,02/09/20,8:00 AM,Tripura,-,-,7847,118,12702,1
5859,02/09/20,8:00 AM,Uttarakhand,-,-,14076,280,20398,1
5860,02/09/20,8:00 AM,Uttar Pradesh,-,-,176677,3542,235757,1
5861,02/09/20,8:00 AM,West Bengal,-,-,137616,3283,165721,1
5862,03/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,2758,47,3186,1
5863,03/09/20,8:00 AM,Andhra Pradesh,-,-,348330,4125,455531,1
5864,03/09/20,8:00 AM,Arunachal Pradesh,-,-,3075,7,4360,1
5865,03/09/20,8:00 AM,Assam,-,-,88729,323,115279,1
5866,03/09/20,8:00 AM,Bihar,-,-,123794,646,141441,1
5867,03/09/20,8:00 AM,Chandigarh,-,-,2670,59,4789,1
5868,03/09/20,8:00 AM,Chhattisgarh,-,-,18220,299,35683,1
5869,03/09/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2141,2,2435,1
5870,03/09/20,8:00 AM,Delhi,-,-,158586,4481,179569,1
5871,03/09/20,8:00 AM,Goa,-,-,14059,204,18642,1
5872,03/09/20,8:00 AM,Gujarat,-,-,79929,3046,98888,1
5873,03/09/20,8:00 AM,Haryana,-,-,54875,721,68218,1
5874,03/09/20,8:00 AM,Himachal Pradesh,-,-,4760,43,6416,1
5875,03/09/20,8:00 AM,Jammu and Kashmir,-,-,30079,732,38864,1
5876,03/09/20,8:00 AM,Jharkhand,-,-,29747,438,44862,1
5877,03/09/20,8:00 AM,Karnataka,-,-,260913,5950,361341,1
5878,03/09/20,8:00 AM,Kerala,-,-,55778,305,78072,1
5879,03/09/20,8:00 AM,Ladakh,-,-,2007,35,2785,1
5880,03/09/20,8:00 AM,Madhya Pradesh,-,-,51124,1453,66914,1
5881,03/09/20,8:00 AM,Maharashtra,-,-,598496,25195,825739,1
5882,03/09/20,8:00 AM,Manipur,-,-,4607,29,6507,0
5883,03/09/20,8:00 AM,Meghalaya,-,-,1318,13,2517,0
5884,03/09/20,8:00 AM,Mizoram,-,-,661,0,1020,0
5885,03/09/20,8:00 AM,Nagaland,-,-,3223,9,4017,0
5886,03/09/20,8:00 AM,Odisha,-,-,84073,514,109780,1
5887,03/09/20,8:00 AM,Puducherry,-,-,9968,253,15157,0
5888,03/09/20,8:00 AM,Punjab,-,-,39742,1618,56989,0
5889,03/09/20,8:00 AM,Rajasthan,-,-,70674,1081,84674,0
5890,03/09/20,8:00 AM,Sikkim,-,-,1269,4,1704,0
5891,03/09/20,8:00 AM,Tamil Nadu,-,-,380063,7516,439959,1
5892,03/09/20,8:00 AM,Telengana,-,-,100013,856,133406,1
5893,03/09/20,8:00 AM,Tripura,-,-,8033,126,13292,0
5894,03/09/20,8:00 AM,Uttarakhand,-,-,14501,291,21234,0
5895,03/09/20,8:00 AM,Uttar Pradesh,-,-,181364,3616,241439,1
5896,03/09/20,8:00 AM,West Bengal,-,-,140913,3339,168697,1
5897,04/09/20,8:00 AM,Andaman and Nicobar Islands,-,-,2823,48,3223,0
5898,04/09/20,8:00 AM,Andhra Pradesh,-,-,358009,4200,465730,1
5899,04/09/20,8:00 AM,Arunachal Pradesh,-,-,3167,7,4574,0
5900,04/09/20,8:00 AM,Assam,-,-,90700,330,118333,1
5901,04/09/20,8:00 AM,Bihar,-,-,124976,672,142967,1
5902,04/09/20,8:00 AM,Chandigarh,-,-,2883,63,5065,0
